"clinical_product_rxcui","dose_form_rxcui"
"1599551","317541"
"199672","317541"
"2570402","317541"
"617262","316949"
"2047882","1649574"
"1293504","317541"
"1807571","1649574"
"1650606","316982"
"1546197","721656"
"197840","317541"
"1801319","1649572"
"855302","317541"
"1732136","1649574"
"2166136","721656"
"1376338","346165"
"1649944","1649574"
"1114361","316968"
"403922","316987"
"2123047","316992"
"1722934","1649574"
"349553","317541"
"2170288","1649574"
"1736470","1649574"
"898359","316965"
"1116294","1649574"
"1650198","316955"
"1872062","1649574"
"239180","1649574"
"2535749","317541"
"895193","316949"
"1011843","346286"
"2263503","1649574"
"756245","316968"
"1293723","346286"
"880372","316985"
"2055109","316965"
"968540","316949"
"2055015","1540456"
"993503","316945"
"1300791","316945"
"2395774","744995"
"809220","316955"
"801019","316949"
"1921587","317541"
"2572002","1649574"
"314008","657710"
"966249","317541"
"851972","316949"
"1743879","1649574"
"827406","346286"
"2549037","317541"
"2056504","316968"
"2377349","721656"
"242680","316968"
"198225","317541"
"1999035","316943"
"1000395","317541"
"416207","346286"
"897122","1649571"
"967385","1649574"
"403878","317541"
"1014699","316949"
"1998454","317541"
"1790877","317541"
"359329","316968"
"1809538","1649574"
"2200175","316995"
"310169","11103"
"1805001","1649574"
"994008","10312"
"1988394","7670"
"433798","316945"
"751901","317541"
"1665904","721656"
"1088245","316968"
"239179","1649574"
"1011713","317541"
"859747","317541"
"2196492","1649574"
"483442","316965"
"597667","316982"
"310519","91058"
"998437","346286"
"360507","316945"
"1191250","721656"
"1010234","316955"
"1441376","316968"
"314277","317541"
"1608253","11108"
"1665060","1649574"
"1000990","126542"
"851873","316949"
"484152","1649574"
"483444","316965"
"849490","316969"
"198903","317541"
"1734934","1649574"
"602802","317541"
"604449","346286"
"1807632","1649574"
"1243846","316945"
"237521","1649574"
"895461","316949"
"1946519","721656"
"1426288","91058"
"2272623","126542"
"308739","7670"
"1300189","721656"
"238133","316949"
"1437702","346161"
"731570","721656"
"1119312","317541"
"200015","316965"
"857430","316968"
"1012955","316986"
"744868","316985"
"242181","317541"
"896283","316949"
"1871462","91058"
"1006608","316943"
"2464827","1649574"
"197658","317541"
"310007","317541"
"855189","316943"
"349514","316965"
"2169311","317541"
"308072","91058"
"636360","316945"
"209884","106332"
"226343","7670"
"1115991","317541"
"2553901","1649570"
"311446","152903"
"313919","126542"
"315059","346286"
"2058503","346286"
"1542390","858080"
"1115472","721656"
"1442790","721656"
"2204920","1649574"
"1246675","316965"
"545289","316949"
"1246705","721656"
"1871155","1649574"
"1363273","316965"
"388517","316985"
"705156","2269575"
"852690","316949"
"2268064","1649571"
"1738495","317541"
"1053173","244286"
"1299811","316968"
"855812","317541"
"2123184","721656"
"1923345","721656"
"860103","7670"
"835242","316965"
"1364435","317541"
"1741407","1649574"
"979468","317541"
"851984","316949"
"1014771","316949"
"852240","316949"
"2178273","1649574"
"1809545","1649574"
"204946","316983"
"2198900","126542"
"859867","316949"
"799055","316945"
"1597076","346286"
"897844","316945"
"283402","1649574"
"1940496","316945"
"1741905","346286"
"2174095","1649574"
"991082","316968"
"1373745","316945"
"1359105","10312"
"1795610","1649574"
"241052","316965"
"314092","316943"
"1536862","1535727"
"243694","317541"
"310353","316969"
"1299897","317541"
"581736","316985"
"1044528","316949"
"1726266","1649574"
"1805155","317541"
"238470","316986"
"1006365","316949"
"1867594","1649574"
"197589","317541"
"1799428","1810682"
"835589","316965"
"597768","1861409"
"308395","316949"
"701984","91344"
"1737459","1649574"
"407856","316999"
"2205103","744995"
"1300889","1792831"
"2044367","317541"
"2391555","721656"
"197716","316982"
"1147323","1649574"
"996572","317541"
"198014","317541"
"901808","1649574"
"198335","317541"
"1045430","316982"
"311726","317541"
"1942487","317541"
"311197","317541"
"1094357","317541"
"309318","316968"
"199387","316968"
"310818","317541"
"248678","316985"
"313415","7670"
"198012","317541"
"1150266","316965"
"1807630","1649574"
"809555","317541"
"1804760","1649574"
"2479140","1649574"
"240906","1649574"
"809533","317541"
"800584","316949"
"857121","317541"
"204870","316949"
"2118739","1649570"
"1043578","316945"
"895602","316949"
"312466","346286"
"1552200","317541"
"1726844","721656"
"1441527","721656"
"1190568","316968"
"1297947","346289"
"2479149","1649574"
"1790812","1649574"
"1424867","316965"
"851933","316949"
"310386","316968"
"979489","346161"
"1992693","317541"
"1601654","317541"
"249415","316965"
"452688","346286"
"239998","1649574"
"904255","317541"
"238657","1649574"
"311264","91058"
"861512","346165"
"242120","316949"
"861787","317541"
"1100066","317541"
"577215","316982"
"2569623","1649572"
"2369556","317541"
"904794","316949"
"2122654","317541"
"1489932","317541"
"748868","317541"
"226597","346286"
"1087258","316945"
"205248","316983"
"1870785","316942"
"855182","316943"
"1861935","316992"
"1800670","317541"
"197985","316965"
"199248","317541"
"905062","1649574"
"197976","317541"
"1366143","316989"
"1656313","1649574"
"1652639","1649571"
"860695","316943"
"1536833","1535727"
"242671","317541"
"1657750","1649574"
"251857","317541"
"2461139","1649574"
"1855066","316943"
"2058253","2269575"
"755497","316968"
"1552201","1792831"
"197696","316987"
"797534","316982"
"1425116","317541"
"1730277","346286"
"351134","316942"
"851901","316949"
"834040","316968"
"252092","316965"
"856443","1649574"
"1744001","317541"
"308346","7670"
"643125","316942"
"2177393","721656"
"1014777","316949"
"797058","1540454"
"797616","346286"
"1665690","1649574"
"1006513","316949"
"2056472","316968"
"1000048","316965"
"798069","797271"
"1657703","1649574"
"312829","317541"
"892578","316949"
"597852","316965"
"848722","317541"
"1797929","1797831"
"359818","316992"
"198605","316983"
"309636","316965"
"2119476","7670"
"1373130","1792831"
"700949","316968"
"857466","317541"
"351265","317007"
"260006","106332"
"1100184","317541"
"309918","316983"
"861044","1649571"
"1440184","316985"
"1291951","316968"
"851997","316949"
"863848","316943"
"1925498","317541"
"199126","316985"
"1094549","316965"
"2571079","316968"
"1298816","317541"
"1251920","316987"
"968772","316949"
"313892","317541"
"1098496","317541"
"905099","316949"
"197590","317541"
"2170283","1649574"
"199364","316992"
"1918236","316965"
"238013","316949"
"1726660","7670"
"315183","316943"
"198252","316965"
"2054317","2107950"
"1670021","1649571"
"669278","316965"
"898362","317541"
"2196590","721654"
"403807","1649574"
"2166137","721656"
"686355","317541"
"1191315","316982"
"1600382","316982"
"312593","316965"
"311727","317541"
"2569615","1649572"
"1013942","316949"
"309112","316965"
"2199672","1792831"
"636631","1649574"
"349592","316965"
"898495","1649574"
"198538","317541"
"1115592","316965"
"2590051","316945"
"2536756","316943"
"836268","317541"
"198857","316969"
"808744","316945"
"892668","316949"
"247139","316983"
"824590","317541"
"1440861","316965"
"584420","346285"
"832679","316950"
"410226","316965"
"597406","316969"
"630714","346286"
"313413","317541"
"725145","316985"
"1437969","316965"
"198958","317541"
"859751","317541"
"2049841","317541"
"197361","317541"
"615136","316949"
"1014427","316949"
"1738594","1649574"
"905141","316949"
"308760","317541"
"1291369","317541"
"997658","11103"
"849833","317541"
"2167164","1649574"
"700496","1649574"
"238784","317005"
"1649990","316965"
"856733","316968"
"204866","316984"
"1011972","316949"
"1043543","316968"
"849667","402496"
"204644","7670"
"309552","316982"
"2380549","316945"
"2566613","316968"
"198188","316965"
"1368006","317541"
"1926513","316982"
"859437","316949"
"347699","316949"
"483450","316965"
"313992","316992"
"892329","316949"
"313565","317541"
"1314786","316965"
"889563","316949"
"198255","316965"
"1099308","316968"
"309680","316964"
"2479564","1649574"
"1098670","317541"
"1722370","317541"
"1867998","1649574"
"828265","1649574"
"1011852","346286"
"430174","317541"
"826656","317541"
"727518","721656"
"1013951","316949"
"2045129","1649574"
"1006503","316949"
"1876910","317541"
"579907","316963"
"1297757","317541"
"1536675","1535727"
"237786","316949"
"2099309","1649574"
"259121","316968"
"1741410","1649574"
"313995","316995"
"748672","317541"
"1550940","316965"
"259102","316982"
"998213","721656"
"242692","316968"
"2557214","317541"
"1665503","317541"
"852032","316949"
"2585460","316945"
"800985","316949"
"1658089","1649574"
"2587883","316995"
"1094131","316968"
"855194","317541"
"1251190","1540455"
"637115","316992"
"2569281","317541"
"858042","317541"
"1362062","721656"
"2049730","1649574"
"1014643","91058"
"2596444","721656"
"898687","317541"
"2201538","1649574"
"1307409","316965"
"897753","1649574"
"686406","317541"
"197662","317541"
"1039026","316955"
"668367","970789"
"896249","316949"
"966952","316949"
"853355","721656"
"904630","1649574"
"238920","316982"
"198313","316965"
"1795147","1649574"
"1788947","316949"
"1608811","1649574"
"807284","1649574"
"995757","316949"
"858364","7670"
"1090560","721656"
"1867992","1649574"
"1366192","316969"
"2167569","316965"
"259579","317009"
"1607617","316945"
"1809843","316982"
"1804738","1649574"
"2054221","1649574"
"1791065","316965"
"401978","126542"
"1535362","346169"
"602635","91058"
"485376","1649574"
"637365","10652"
"1233546","316965"
"1989814","1649574"
"2118892","316968"
"1795149","1649574"
"900074","316949"
"1731517","1649574"
"313776","316965"
"977874","316945"
"1595752","316945"
"1551395","721656"
"858726","316986"
"1989081","1861409"
"832910","316965"
"1291082","316978"
"672571","316945"
"2584547","797271"
"852196","316949"
"647121","1649574"
"259719","317541"
"1606347","317541"
"904415","316949"
"2168534","316965"
"797233","316985"
"198859","317541"
"312065","316984"
"308891","316969"
"242800","316949"
"1734481","1649574"
"2550712","721656"
"2053524","1649574"
"665056","91058"
"200141","316968"
"861763","317541"
"1086784","317541"
"313209","316965"
"1232651","316949"
"312059","317541"
"204793","316985"
"348622","316965"
"309916","316982"
"616015","1649574"
"2058915","317541"
"1248737","316968"
"1857612","316965"
"1091145","316945"
"2262725","316965"
"1044207","316949"
"845515","317541"
"1361574","316949"
"996520","316968"
"198071","317541"
"1788949","1788820"
"905100","317541"
"799999","316951"
"1658084","1649574"
"1659197","1649574"
"847731","317541"
"2173733","317541"
"1049756","316986"
"1946527","316945"
"199047","317541"
"199211","316949"
"2272402","316965"
"858616","316965"
"1596005","316968"
"1939322","1649574"
"1812425","316943"
"901493","316949"
"1365653","316945"
"1190953","316987"
"966787","317541"
"790264","316945"
"2283546","317541"
"314935","7067"
"245625","346286"
"796544","316965"
"313324","316949"
"107047","1649574"
"861657","316987"
"1048336","317541"
"1874905","316965"
"999911","797271"
"727634","721656"
"2539036","317541"
"899960","316949"
"863850","316943"
"310432","316965"
"2569082","317541"
"1860480","1649574"
"1869816","316982"
"900093","316949"
"1044472","316949"
"310600","317541"
"317152","316982"
"197475","317541"
"413104","316999"
"1866524","1649574"
"1812013","316945"
"904491","316949"
"1046648","7670"
"204623","317541"
"1246308","721654"
"686452","316985"
"2058147","316969"
"1435257","316986"
"1794881","1649574"
"1235569","7670"
"863669","316965"
"2475337","1649574"
"310934","7670"
"2119695","1649574"
"313773","316965"
"1013957","316949"
"670026","317541"
"240984","316949"
"199592","317541"
"2056073","316968"
"999432","316949"
"852200","316949"
"1012223","346170"
"2589885","317541"
"311385","316965"
"637121","316992"
"1660004","1649574"
"860707","316943"
"977923","316945"
"891698","316949"
"1044226","316949"
"349591","316965"
"850425","316985"
"1736337","1649572"
"1673145","1649574"
"904238","317541"
"1298870","317541"
"860115","721656"
"1232642","316982"
"310687","316974"
"1605066","721656"
"389230","316968"
"637549","316949"
"751563","317541"
"1115276","316949"
"1370767","316986"
"901399","316995"
"314209","317541"
"756059","316968"
"1605362","316945"
"2205094","744995"
"432402","317541"
"242668","317541"
"197324","316986"
"309307","7670"
"310325","317541"
"2395832","744995"
"259128","317541"
"1486349","316942"
"1809032","1649574"
"1191126","316949"
"204647","317541"
"198365","317541"
"598050","7670"
"896771","316949"
"562844","346286"
"1098397","316985"
"477484","1649574"
"199369","317541"
"992757","7670"
"1087414","317541"
"1012722","316949"
"1010895","316982"
"1746527","1649574"
"967985","316949"
"991336","317541"
"832077","316965"
"2123045","316985"
