"ndc9","dose_form_rxcui"
"795710000","346286"
"243850462","316965"
"460660244","316969"
"551110532","316995"
"370000433","126542"
"589330476","317541"
"174780955","1649574"
"411630853","316965"
"559100537","316968"
"737870110","316986"
"421920140","316975"
"551549583","316949"
"115094402","11103"
"553150499","316968"
"705182011","316949"
"370000344","106332"
"231550582","317541"
"525840782","1649572"
"812380107","317541"
"490350182","316965"
"368000159","316965"
"552920322","317541"
"105990000","657710"
"498840486","316942"
"504580675","91058"
"525650045","316985"
"551543941","1649574"
"001680337","316983"
"458020974","316968"
"672961645","316965"
"476820412","244286"
"776130011","797271"
"655800531","317541"
"492810121","721656"
"500901944","721656"
"627560219","1649574"
"768411108","316986"
"530021775","317541"
"007035656","316949"
"005730160","317541"
"142900351","316982"
"003630529","317541"
"687887629","316985"
"542950301","316955"
"494010102","1649574"
"511670300","317690"
"552890479","316965"
"000743161","316995"
"709340497","316965"
"696180052","316985"
"649421259","797271"
"118220386","317541"
"501570050","316986"
"553190415","316968"
"115237161","316945"
"597790441","317541"
"620110383","316969"
"675460212","316969"
"597790870","317541"
"805120001","346286"
"000024112","317541"
"368000200","316968"
"718727269","1649574"
"306980460","317541"
"167140823","317541"
"634590544","970789"
"547660829","316983"
"608160155","316968"
"529590531","10312"
"718940138","1649574"
"008690166","316968"
"749340013","346286"
"508040858","317541"
"118229975","7670"
"684000359","346169"
"688750202","1649572"
"637365326","317004"
"000024454","316942"
"000670016","91058"
"631460316","346285"
"508810027","317541"
"495800326","316968"
"749790004","797271"
"698420753","316968"
"000376885","317541"
"739310012","316986"
"211300644","316945"
"492810564","721656"
"000780592","316965"
"678570806","316985"
"690970820","1649574"
"787240004","797271"
"498840605","316945"
"107421397","316982"
"705183263","317541"
"604920173","1649574"
"671720393","7670"
"000780722","316964"
"685460229","317541"
"495800394","1540453"
"119170049","316982"
"992070171","316987"
"493480716","317541"
"001260088","10652"
"372050199","317541"
"174780223","7670"
"678770602","316968"
"001260138","7067"
"636293708","317541"
"619190857","317541"
"711410194","317541"
"661050744","317541"
"116730202","316982"
"794811002","316945"
"000450416","346289"
"711040955","1649574"
"118223728","7670"
"001697831","1649574"
"713350316","317541"
"590110277","316945"
"118223853","316965"
"005361315","316982"
"285950705","1810682"
"591330228","317541"
"539430732","316965"
"636292336","317541"
"786220100","316986"
"000780811","1649574"
"378080622","316982"
"525840725","1649574"
"000650408","7670"
"009045174","316968"
"503320218","346165"
"583940634","1649574"
"004094200","316949"
"116730057","316982"
"704610419","316950"
"003630914","1792831"
"737410104","346286"
"694230586","346285"
"495270713","316955"
"722880980","316965"
"638680664","7067"
"812820039","346286"
"529590863","316968"
"000678116","316969"
"586020823","317541"
"001130656","316968"
"505800299","316969"
"597620531","316969"
"681960997","316945"
"505630445","797271"
"630020004","346285"
"680714684","317541"
"781000300","346286"
"003630535","316965"
"243380853","317541"
"681800776","316995"
"412500207","317541"
"680940018","317541"
"005361281","316982"
"698420211","316945"
"003632301","316968"
"559100679","316985"
"559100297","316969"
"620110421","316965"
"368000855","7670"
"139850981","317541"
"700000018","244286"
"787330111","797271"
"435530003","316985"
"620110081","126542"
"700000387","316968"
"001730757","316945"
"000081279","1649574"
"671720174","316992"
"713351009","317541"
"779620101","316986"
"001730556","316945"
"003781045","10312"
"141682890","797271"
"102670835","316965"
"639980208","316986"
"003786614","316965"
"667150832","317541"
"477830101","1649574"
"001780350","316982"
"461220356","316968"
"368000924","317541"
"755360007","797271"
"000236952","7670"
"353560157","721654"
"239570000","797271"
"003630213","317541"
"698420863","317541"
"716100019","317541"
"680714426","316942"
"107428353","316983"
"524270285","316965"
"619581002","316945"
"667159702","317541"
"219220003","316986"
"551545159","317541"
"009046760","317541"
"005276002","316956"
"706770017","316945"
"587900000","7670"
"666580204","316969"
"698420317","316965"
"544820146","1649574"
"650449982","316949"
"000780446","316945"
"900150002","346286"
"553010912","1792831"
"003630710","316968"
"128430536","317541"
"799030061","316955"
"516621389","346286"
"004980631","244286"
"638680139","316965"
"992070240","1649574"
"497810011","317541"
"007664194","317541"
"128430555","317541"
"360000048","1649574"
"547480504","797271"
"681800891","317541"
"814840301","1792831"
"461220230","317541"
"428060529","316965"
"748390002","346286"
"633230484","316949"
"631480011","7067"
"608460232","317541"
"711050106","317541"
"693390152","316968"
"412500335","316968"
"202760325","316982"
"711410138","316968"
"525440064","91058"
"001139458","317541"
"544360010","1649570"
"504190454","316987"
"761250792","1649574"
"706770040","316965"
"705150629","316945"
"003630758","316968"
"228405606","316949"
"440871225","1649574"
"526420044","316992"
"003101105","1540456"
"502310421","346286"
"714890005","797271"
"622570457","316986"
"529590639","317541"
"109390054","317541"
"694230306","106332"
"500903096","1649574"
"490350736","316965"
"003630906","316968"
"167140152","317541"
"425820201","317541"
"597260690","317541"
"021839081","346165"
"436840200","316955"
"662670969","316982"
"001730643","317541"
"005970033","316987"
"790430200","317541"
"000780359","317541"
"541620100","797271"
"105990003","657710"
"003381095","316949"
"499990822","126542"
"647200212","91058"
"636292145","316965"
"504860468","346169"
"765191009","316943"
"384850980","316983"
"693440206","316965"
"547230300","316982"
"155790839","316973"
"490350559","317541"
"647273298","317541"
"411000811","316985"
"514070121","317541"
"680710705","316945"
"301420645","316969"
"000780471","317541"
"524270667","316943"
"721890104","317541"
"510130125","316965"
"619190509","316995"
"258660041","316945"
"597260669","316945"
"490350901","316965"
"588090485","316968"
"555130842","721656"
"353560370","317541"
"000938180","316969"
"707200125","317541"
"525840410","1649574"
"746200039","346286"
"652220411","346169"
"211300272","316968"
"631480565","7067"
"533290650","317541"
"125460347","316992"
"682101002","317541"
"429760125","1649574"
"788980275","797271"
"718727100","1649574"
"550380001","316982"
"000710222","317541"
"003630141","316968"
"647090105","797271"
"588640855","316945"
"725720430","1649574"
"715640004","316982"
"680010489","317541"
"000743189","317541"
"650441564","316949"
"353560035","721656"
"378350615","316968"
"682104089","316965"
"724760350","316968"
"552890612","317541"
"000090055","317541"
"501841005","316955"
"368000215","316965"
"718810111","346289"
"313820557","1649572"
"393280063","316986"
"258660539","316945"
"667155770","316965"
"802040047","346286"
"368000605","316968"
"590519104","317541"
"687120014","797271"
"721890202","317541"
"713870820","316986"
"508040220","317541"
"696260045","316992"
"760450121","721656"
"733360075","317541"
"659230035","316982"
"115237162","316945"
"001130147","316945"
"412500711","1540453"
"500660396","317541"
"498840222","316965"
"003639902","1792831"
"649800255","316995"
"301420458","317541"
"000370243","1797831"
"677770407","316985"
"638240848","316968"
"000698140","316965"
"411677514","316982"
"680710154","317541"
"504360025","316985"
"008327122","10312"
"735620115","316995"
"001350633","91058"
"578960780","316968"
"116956957","317541"
"701211568","721656"
"504190252","317541"
"588090740","316968"
"717760100","316964"
"546290640","316965"
"667580017","316949"
"702570300","1649574"
"521830217","316992"
"504367801","316965"
"620110468","7670"
"552890936","317541"
"638680460","316965"
"780410023","346285"
"551500256","316949"
"167140365","317541"
"538081130","317541"
"559100276","317541"
"510210164","316983"
"726830002","316982"
"228401246","316949"
"000494191","316949"
"004876232","1649574"
"510130183","316965"
"516724118","316982"
"003630403","317541"
"000710737","317541"
"505800182","317541"
"411630781","316945"
"700000585","316965"
"667940018","346161"
"118220046","316945"
"116730458","317541"
"228405642","316949"
"540920189","316943"
"003630178","317541"
"353560751","316965"
"625590600","316943"
"604320038","316968"
"420020209","7670"
"500905618","317541"
"412500664","7067"
"000132646","1649572"
"505800434","316945"
"433530172","316965"
"001875140","346286"
"174780711","346286"
"118221583","316968"
"368000479","317541"
"547480502","797271"
"712250114","721656"
"000780494","346161"
"411670611","316983"
"674750114","346165"
"107428354","316983"
"304000210","1540453"
"597790418","317541"
"540920381","316943"
"804990018","316986"
"598830821","10652"
"152560100","316968"
"586050443","317541"
"001870004","721656"
"722880603","316968"
"003630791","316982"
"001697820","1649574"
"715050004","797271"
"811130101","797271"
"548600108","346286"
"800260010","346286"
"604290520","317541"
"106310284","316955"
"001698101","1649574"
"700000314","317541"
"500903489","7670"
"512850523","317541"
"517544020","316949"
"698420981","317541"
"717060060","316982"
"552890286","317541"
"001350245","91058"
"595560851","316969"
"504580580","317541"
"730143050","316982"
"118220599","91058"
"807650008","797271"
"493480225","317541"
"512850174","10312"
"512240401","346285"
"009270625","346165"
"553190317","316968"
"581989725","316968"
"339921450","346285"
"167140001","316949"
"516621416","316949"
"682290201","346286"
"748170002","316986"
"792440002","797271"
"473350344","91058"
"003380322","316986"
"001798315","317541"
"000780676","317541"
"647640177","316942"
"101220901","317541"
"378080681","10652"
"525530003","797271"
"635390026","317541"
"717340323","797271"
"003631023","316968"
"528560504","317541"
"495800505","316968"
"000090013","1649574"
"372050709","316968"
"551544759","316995"
"609770001","1649574"
"636294941","346286"
"353790320","106332"
"647780373","346284"
"635170255","797271"
"814580000","346285"
"521870534","316975"
"617550001","1649574"
"699680399","7067"
"368000859","316968"
"655850562","316955"
"244700901","316955"
"680160182","317541"
"500901452","1649574"
"557410447","316987"
"529590723","316982"
"764310160","316965"
"585930829","316968"
"134110197","317541"
"551540926","316945"
"666580120","316965"
"301420345","316965"
"118226960","316968"
"636291611","317541"
"505800240","316945"
"597260760","316965"
"555130478","316949"
"633230291","1649574"
"713994589","316985"
"637360730","126542"
"400320570","91058"
"680160020","317541"
